#;Country;iso2;iso3;Category;Description;Type of actor;Start Month;End Month;Start Extension 1;End Extension 1;Start Extension 2;End Extension 2;Start Extension 3;End Extension 3;March 2020;April 2020;May 2020;June 2020;July 2020;August 2020;September 2020;October 2020;November 2020;December 2020;January 2021;February 2021;March 2021
22;Angola;AO;AGO;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
23;Angola;AO;AGO;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
24;Angola;AO;AGO;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
25;Angola;AO;AGO;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
26;Angola;AO;AGO;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
27;Angola;AO;AGO;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
28;Antigua and Barbuda;AG;ATG;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
29;Antigua and Barbuda;AG;ATG;Disconnection bans;On 27 March 2020, the Antigua Public Utilities Authority initially halted the disconnection of all utility services provided by the Authority for three months, until June 2020. This ban was extended several times, and currently lasts until at least the end of November 2020.;Regulator / Utilities;March 2020;June 2020;June 2020;November 2020;;;;;1;1;1;1;1;1;1;1;1;0;0;0;0
30;Antigua and Barbuda;AG;ATG;Discounts or subsidies for energy supply;On 27 March 2020, the Antigua Public Utilities Authority (APUA) announced it would apply a 10% automatic reduction on fuel variance for all domestic energy bills, along with a further 10% discount on energy consumption when the bill is fully paid in the due month. This means a total maximum discount of 20% can be attained. On 23 June 2020, these measures were extended with an upwards increase of the discount for timely payment to 15%. On 25 August 2020, this COVID-19 Utility Discount for domestic accounts was further extended to September and October 2020.;Regulator;March 2020;June 2020;June 2020;August 2020;August 2020;September 2020;September 2020;October 2020;1;1;1;1;1;1;1;1;0;0;0;0;0
31;Antigua and Barbuda;AG;ATG;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
32;Antigua and Barbuda;AG;ATG;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
33;Antigua and Barbuda;AG;ATG;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Antigua and Barbuda;AG;ATG;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
35;Antigua and Barbuda;AG;ATG;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
36;Antigua and Barbuda;AG;ATG;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
37;Argentina;AR;ARG;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
38;Argentina;AR;ARG;Disconnection bans;On 25 March 2020, the government prohibited companies from cutting the electricity, gas, water, phone and internet services due to default or non-payment of up to three consecutive or alternate invoices, from 1 March 2020, for a period of 180 days (6 months) (DNU 311/2020). The moratorium was extended several times, most recently until  31 March 2021. Users with notices of disconnection in progress are included too, and in no case companies can cite security reasons. The measure applies to specific vulnerable persons: including those who are beneficiaries of the Universal Child Allowance (AUH), Pregnancy Allowance, non-remunerative pensions, enrolled in the social monotax, retirees who earn the minimum credit, workers who earn minimum wage, beneficiaries of unemployment insurance, electro-dependents, persons employed at home and exempt from the ABL. When pre-payment users do not pay their consumption recharge, providers must similarly provide services in a normal and usual way. The measure also applies to registered Micro, Small and Medium Enterprises, registered cooperatives, and public and private health institutions.;Government;March 2020;September 2020;September 2020;March 2021;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1
39;Argentina;AR;ARG;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
40;Argentina;AR;ARG;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
41;Argentina;AR;ARG;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Argentina;AR;ARG;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
43;Argentina;AR;ARG;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
44;Argentina;AR;ARG;Support for off-grid energy supplies;On 25 March 2020, the government approved a price freeze on liquefied petroleum gas (LPG) in carafes, cylinders and/or bulk destined for domestic market consumption for 180 days (meaning until mid-September 2020).;Government;March 2020;September 2020;;;;;;;1;1;1;1;1;1;1;0;0;0;0;0;0
45;Argentina;AR;ARG;Tariff adjustments or freezes;On 18 June 2020, the government extended a rate freeze for electricity that had been in place prior to the pandemic, as well as a rate freeze on natural gas supplies imposed in April 2020, until December 2020 due to the difficult economic situation of COVID-19.;Government;April 2020;June 2020;June 2020;December 2020;;;;;0;1;1;1;1;1;1;1;1;1;0;0;0
46;Armenia;AM;ARM;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
47;Armenia;AM;ARM;Disconnection bans;On 25 March 2020, the Armenian Public Services Regulatory Commission (PSRC) recognized the situation in the country as force majeure and decided that supplier companies are not entitled to suspend the supply of electricity, gas and drinking water to their customers if they fail to fulfill their payment obligations, Consumers are not exempt from payment obligations however. Supposedly, on 22 April 2020, this position was reversed due the risk of 'systemic collapse' of the energy provision system, and suppliers were allowed to be stricter.;Regulator;March 2020;April 2020;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;0
48;Armenia;AM;ARM;Discounts or subsidies for energy supply;On 13 April 2020, the Armenian government announced that a lump sum payment to the amount of 50% of natural gas and electricity consumed in February would be offered to those subscribers to gas and electricity supply contracts will bills lower than 10,000 drams for natural gas consumption, and 5,000 drams for electricity consumption in February, 2020. A further lump sum comparable to 30% of the bill is offered for those with gas consumption between 10,000 and 30,000 AMD, and electricity consumption between 5,000 and 10,000 AMD. There is no need to apply: the money is automatically transferred to the utility operator. It seems suggested this measure may be available for the bills of April, May and June.;Government;April 2020;June 2020;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
49;Armenia;AM;ARM;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
50;Armenia;AM;ARM;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
51;Armenia;AM;ARM;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
52;Armenia;AM;ARM;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
53;Armenia;AM;ARM;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
54;Armenia;AM;ARM;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
55;Australia;AU;AUS;Deferred payment arrangements;"On 27 March 2020, the Australian Energy Regulator published its Statement on ""Reasonable expectations of energy companies to protect householders and small business customers during the COVID-19 pandemic"". As part of the recommendations, companies are asked to offer all households and small businesses indicating they may be in financial stress a payment plan or hardship arrangement. Companies have committed to deferral of payments of bills up to 31 July 2020.";Regulator;March 2020;July 2020;;;;;;;1;1;1;1;1;0;0;0;0;0;0;0;0
56;Australia;AU;AUS;Disconnection bans;"On 27 March 2020, the Australian Energy Regulator published a document called ""Reasonable Expectations of Energy Companies to Protect Householders and Small Business Customers during the COVID-19 pandemic"". The document expects companies to not disconnect customers who may be in financial stress, without their agreement before 31 July 2020 and potentially beyond. Energy companies have generally committed to not apply disconnections. These expectations were updated to apply until 30 June 2021, and beyond when consumers are subject to stay-at-home orders, with slight variation in requirements.";Regulator;March 2020;June 2021;;;;;;;1;1;1;1;0;0;0;0;0;0;0;0;0
57;Australia;AU;AUS;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
58;Australia;AU;AUS;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
59;Australia;AU;AUS;Other measures;"On 27 March 2020, the Australian Energy Regulator published its Statement on ""Reasonable expectations of energy companies to protect householders and small business customers during the COVID-19 pandemic"". As part of the recommendations, companies are asked to defer referral to debt collection agencies, or credit default listing until at least 31 July 2020 and potentially beyond. Renewed statements, with slightly different instructions as the pandemic unfolded were released every four months. Currently, the statement protects those who are subject to stay-at-home orders mostly.";Regulator;March 2020;July 2020;;;;;;;1;1;1;1;1;0;0;0;0;0;0;0;0
60;Australia;AU;AUS;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
61;Australia;AU;AUS;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
62;Australia;AU;AUS;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
63;Australia;AU;AUS;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
64;Austria;AT;AUT;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
65;Austria;AT;AUT;Disconnection bans;On 20 March 2020, the Austrian government announced that an agreement was signed with energy suppliers to ban disconnection during the lockdown until May 1.;Government and utilities;March 2020;May 2020;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
66;Austria;AT;AUT;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
67;Austria;AT;AUT;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
68;Austria;AT;AUT;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
69;Austria;AT;AUT;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
70;Austria;AT;AUT;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
71;Austria;AT;AUT;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
72;Austria;AT;AUT;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
73;Azerbaijan;AZ;AZE;Deferred payment arrangements;Deferred electricity payment to the next month offered by distribution systems operators (DSOs) to consumers, who declare facing financial difficulties due to the pandemic and payment in instalments allowed.;Utility companies;April 2020;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0
74;Azerbaijan;AZ;AZE;Disconnection bans;The heating supply operator stops sending disconnection notices due to payment arrears;Utility companies;;;;;;;;;;;;;;;;;;;;;
75;Azerbaijan;AZ;AZE;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
76;Azerbaijan;AZ;AZE;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Azerbaijan;AZ;AZE;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
78;Azerbaijan;AZ;AZE;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
79;Azerbaijan;AZ;AZE;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
80;Azerbaijan;AZ;AZE;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
81;Azerbaijan;AZ;AZE;Tariff adjustments or freezes;On 5 April 2020, the government temporarily increased the preferential rates for basic levels of energy consumption from 300 kWhs to 400 kWhs for April and May 2020. This means that the price of one kWh up to 400 kWh is $0.04. If this limit is exceeded, for every kilowatt-hour above the limit, the tariff is $0.6.;Government;April 2020;May 2020;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
82;Bahrain;BH;BHR;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
83;Bahrain;BH;BHR;Disconnection bans;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
84;Bahrain;BH;BHR;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
85;Bahrain;BH;BHR;Free energy supply;On 17 March 2020, Bahrain government announced a COVID-19 relief package that would see Electricity and Water Authority utility bills automatically paid for all Bahraini individuals and businesses for three months during April, May, June 2020 (up to the costs incurred during the same period in 2019). The measure was extended for Bahrani residents' first homes, and currently applies through October, November and December 2020.;Government;April 2020;June 2020;October 2020;December 2020;;;;;0;1;1;1;0;0;0;1;1;1;0;0;0
86;Bahrain;BH;BHR;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
87;Bahrain;BH;BHR;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
88;Bahrain;BH;BHR;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
89;Bahrain;BH;BHR;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
90;Bahrain;BH;BHR;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
91;Bangladesh;BD;BGD;Deferred payment arrangements;On 22 March 2020, the government announced that household consumers will not be charged extra for delayed payment of gas and electricity bills until 30 June. An official circular issued by the Energy and Mineral Resources Division indicated that a large number of household consumers have to visit banks to pay gas bills which may increase the risks of coronavirus transmission. The government decided to defer the timeframe for the payment of household consumers bills as defined by Gas Distribution Regulations 2014, now allowing consumers to pay their bills of February-May at any convenient time in June 2020 without any extra charge. On 10 June 2020, the Minister for Power, Energy and Mineral Resources announced in a virtual press briefing that the policy will likely not be extended.;Government;March 2020;June 2020;;;;;;;1;1;1;1;0;0;0;0;0;0;0;0;0
92;Bangladesh;BD;BGD;Disconnection bans;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
93;Bangladesh;BD;BGD;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
94;Bangladesh;BD;BGD;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
95;Bangladesh;BD;BGD;Other measures;On 26 March 2020, two Banghadeshi gas distribution companies increased the emergency balance for domestic prepaid meters during the nationwide shutdown, from Tk200 to Tk2,000 for customers of Titas Gas Transmission and Distribution Company Limited – supplying gas in Dhaka and Mymensingh. It increased the balance to Tk1,000 for customers of Karnaphuli Gas Distribution Company Ltd – the gas supplier in Chattogram. These are the only companies with pre-payment subscribers for gas. If the situation improves within a short time, the gas distributing companies will adjust the amount in the next few months, and payments will be arranged through the following months energy bills. A balance of Tk2,000 equates to an average of four months of gas consumption.;Private Utilities;March 2020;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;0;0
96;Bangladesh;BD;BGD;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
97;Bangladesh;BD;BGD;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
98;Bangladesh;BD;BGD;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
99;Bangladesh;BD;BGD;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
100;Belgium;BE;BEL;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
101;Belgium;BE;BEL;Disconnection bans;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
102;Belgium;BE;BEL;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
103;Belgium;BE;BEL;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
104;Belgium;BE;BEL;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
105;Belgium;BE;BEL;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
106;Belgium;BE;BEL;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
107;Belgium;BE;BEL;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
108;Belgium;BE;BEL;Tariff adjustments or freezes;In April 2020, the energy cooperative Energie 2030 announced it would offer special tariffs to all: night tariffs to all even during the day.;Private Utilities;April 2020;;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0
109;Belgium;BE;BEL;Tariff adjustments or freezes;In April 2020, Lampiris announced it would offer the night tariff for all consumers for April's electricity bill.;Private Utilities;April 2020;April 2020;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0
110;Belize;BZ;BLZ;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
111;Belize;BZ;BLZ;Disconnection bans;On 27 March 2020, Belize Electricity Limited (BEL), the country's sole electricity provider, indicated it would suspend disconnections at least through April 2020, for all customers in the Social and Residential classifications countrywide, and for all hotel, restaurant and tour operator accounts.;Utility;April 2020;April 2020;;;;;;;0;1;0;0;0;0;0;0;0;0;0;0;0
112;Belize;BZ;BLZ;Discounts or subsidies for energy supply;On 27 March 2020, Belize Electricity Limited (BEL), the country's main electricity provider announced via its media channels it provided  assistance to 7,000 customers (social rate) by cancelling their electricity bills for two months, during February-April 2020. Credits are applied to accounts, even if customers already paid these bills. (Social classification refers to customers who consume an average of 60 kWh or less monthly, solely for domestic use.);Energy company;March 2020;May 2020;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
113;Belize;BZ;BLZ;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
114;Belize;BZ;BLZ;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
115;Belize;BZ;BLZ;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Belize;BZ;BLZ;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
117;Belize;BZ;BLZ;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Belize;BZ;BLZ;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
119;Bolivia (Plurinational State of);BO;BOL;Deferred payment arrangements;On 1 April 2020, the Government (Art. 29, Supreme Decree 4206) allowed users and/or consumers to pay for their electricity services within the three months after the lifting of the quarantine. ;Government;April 2020;;;;;;;;1;;;;;;;;;;;;
120;Bolivia (Plurinational State of);BO;BOL;Disconnection bans;On 1 April 2020, the Government prohibited electricity disconnections (as well as any late payment sanction) for non-payment of the bills of January, February and March 2020 (Art. 29, Supreme Decree 4206). Unpaid bills would be paid in the next three months after the end date of the strict lockdown period.;Government ;April 2020;June 2020;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
121;Bolivia (Plurinational State of);BO;BOL;Discounts or subsidies for energy supply;On 1 April 2020, the Government (Art. 24 and 25, Supreme Decree 4206) established a  bill reduction scheme for potable water, gas and electricity for April, May and June 2020. Energy consumption is discounted with 100% for those will bills up to 120Bs;Government;April 2020;June 2020;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
122;Bolivia (Plurinational State of);BO;BOL;Free energy supply;On 1 April 2020, the Government (Art. 24, Supreme Decree 4206) established a reduction of the 100% on the electric energy bills for three months for residential consumers with low consumption up to Bs 120 (April, May, June). The Government also established a 50% reduction of the potable water and gas for all households during these months.;Government;April 2020;June 2020;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
123;Bolivia (Plurinational State of);BO;BOL;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
124;Bolivia (Plurinational State of);BO;BOL;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
125;Bolivia (Plurinational State of);BO;BOL;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
126;Bolivia (Plurinational State of);BO;BOL;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
127;Bolivia (Plurinational State of);BO;BOL;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
128;Bosnia and Herzegovina;BA;BIH;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
129;Bosnia and Herzegovina;BA;BIH;Disconnection bans;The power utility of Bosnia and Herzegovina (EP BiH) adopted a decision not to disconnect customers in case of non-payment during the crisis (whereas no such measure was adopted by the government).;Public Utilities;;;;;;;;;;;;;;;;;;;;;
130;Bosnia and Herzegovina;BA;BIH;Discounts or subsidies for energy supply;The Government recommended the power utility of Republika Srpska (ERS) to waive interest rates from unpaid electricity bills for March, April and May 2020.;Government;March 2020;May 2020;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
131;Bosnia and Herzegovina;BA;BIH;Free energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
132;Bosnia and Herzegovina;BA;BIH;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
133;Bosnia and Herzegovina;BA;BIH;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
134;Bosnia and Herzegovina;BA;BIH;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
135;Bosnia and Herzegovina;BA;BIH;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
136;Bosnia and Herzegovina;BA;BIH;Tariff adjustments or freezes;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
137;Brazil;BR;BRA;Deferred payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
138;Brazil;BR;BRA;Disconnection bans;On 24 March 2020, Aneel (Energy National Agency) banned electricity disconnections for non-payments during 90 days for domestic consumers. The measure was extended from 23 June 2020 until 31 July 2020.;Regulator;March 2020;June 2020;June 2020;July 2020;;;;;1;1;1;1;1;0;0;0;0;0;0;0;0
139;Brazil;BR;BRA;Discounts or subsidies for energy supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
140;Brazil;BR;BRA;Free energy supply;On 8 April 2020, the Government exempted consumers who benefit from the social tariff from payment for consumption of up to 220 kWh / month, for three months in April, May and June. The measure supposedly benefits more than 9 million low-income families, and involved an investment of R $ 900 million;Government;April 2020;June 2020;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
141;Brazil;BR;BRA;Other measures;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
142;Brazil;BR;BRA;Personalized payment arrangements;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
143;Brazil;BR;BRA;Reconnection of supply;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
144;Brazil;BR;BRA;Support for off-grid energy supplies;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
145;Brazil;BR;BRA;Tariff adjustments or freezes;On 23 June 2020, regulator ANEEL announced its Conta-COVID strategy whereby tariff increases affecting consumers bills would be spread out over five years (through bank loans for utilities up till up to R $ 16.1 billion), rather than 12 months. This preserves affordability of energy bills in the short and medium term, while allowing utilities to cover their costs. According to ANEEL, it was necessary to create a loan operation to serve the sector because the collection of energy distributors was greatly affected by the pandemic, at an estimated loss of 6.3% in the average collection of the distribution sector in the period.;Regulator;June 2020;March 2021;;;;;;;0;0;0;1;1;1;1;1;1;1;1;1;1
146;Bulgaria;BG;BGR;Deferred payment arrangements;On 30 March 2020, the period within which consumers can pay their electricity bills is doubled from 10 to 20 days after the invoices are released.;Government;March 2020;March 2021;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1
147;Bulgaria;BG;BGR;Disconnection bans;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
148;Bulgaria;BG;BGR;Discounts or subsidies for energy supply;On 22 July 2020, the government announced it would provide nearly BGN 500 of targeted heating assistance to those in need for the coming winter season, increasing the amount by BGN 30 compared to last year. The measure applies from 1 November 2020 to 31 March 2021.;Government;Noviembre 2020;March 2021;;;;;;;0;0;0;0;0;0;0;0;1;1;1;1;1
